,id,target,ps_ind_01,ps_ind_02_cat,ps_ind_03,ps_ind_04_cat,ps_ind_05_cat,ps_ind_06_bin,ps_ind_07_bin,ps_ind_08_bin,ps_ind_09_bin,ps_ind_10_bin,ps_ind_11_bin,ps_ind_12_bin,ps_ind_13_bin,ps_ind_14,ps_ind_15,ps_ind_16_bin,ps_ind_17_bin,ps_ind_18_bin,ps_reg_01,ps_reg_02,ps_reg_03,ps_car_01_cat,ps_car_02_cat,ps_car_03_cat,ps_car_04_cat,ps_car_05_cat,ps_car_06_cat,ps_car_07_cat,ps_car_08_cat,ps_car_09_cat,ps_car_10_cat,ps_car_11_cat,ps_car_11,ps_car_12,ps_car_13,ps_car_14,ps_car_15,ps_calc_01,ps_calc_02,ps_calc_03,ps_calc_04,ps_calc_05,ps_calc_06,ps_calc_07,ps_calc_08,ps_calc_09,ps_calc_10,ps_calc_11,ps_calc_12,ps_calc_13,ps_calc_14,ps_calc_15_bin,ps_calc_16_bin,ps_calc_17_bin,ps_calc_18_bin,ps_calc_19_bin,ps_calc_20_bin
5792,14757,0,6,1,5,1,0,0,1,0,0,0,0,0,0,0,6,1,0,0,0.9,1.4,1.156233108,10,1,-1,0,1,10,1,1,0,1,89,2,0.3872983346,1.024725321,0.40865633479999997,3.6055512755000003,0.8,0.3,0.8,4,2,9,2,9,5,9,6,0,0,7,0,0,0,0,1,0
5793,14762,0,1,3,7,1,0,0,1,0,0,0,0,0,0,0,9,1,0,0,0.4,0.6,0.9640409742,9,0,1,0,1,10,1,1,0,1,28,3,0.3741657387,0.864816777,0.32984845,3.6055512755000003,0.6,0.3,0.5,3,1,6,3,7,3,9,6,3,3,8,0,1,1,1,1,1
5794,14766,0,5,1,3,0,0,1,0,0,0,0,0,0,0,0,11,1,0,0,0.9,1.2,1.5568397477,11,1,-1,0,-1,0,1,0,2,1,22,3,0.316227766,0.8503523820000001,0.374566416,3.6055512755000003,0.6,0.3,0.6,3,4,7,1,10,4,6,7,1,2,8,1,1,0,0,0,0
5795,14768,0,0,1,6,0,4,1,0,0,0,0,0,0,0,0,5,1,0,0,0.6,0.3,-1.0,7,1,-1,0,-1,1,1,0,2,1,51,2,0.4,0.9816498172,0.4017461885,3.7416573868,0.6,0.8,0.0,2,2,9,1,10,2,7,4,4,1,9,0,0,1,1,0,0
5796,14772,0,0,2,2,0,0,1,0,0,0,0,0,0,0,0,3,1,0,0,0.7,0.2,0.575,9,1,1,0,0,1,1,1,2,1,64,3,0.316227766,0.6591692743,0.3016620626,3.1622776602,0.9,0.8,0.6,3,2,7,0,7,1,6,5,1,4,5,0,1,0,0,0,0
5797,14775,0,0,1,2,0,0,1,0,0,0,0,0,0,0,0,8,1,0,0,0.9,0.3,0.7301540933,7,1,1,0,0,9,1,0,2,1,21,3,0.316227766,0.8589345697,0.3130495168,3.7416573868,0.6,0.4,0.1,4,1,6,3,11,1,8,3,3,3,8,0,1,1,0,1,0
5798,14780,0,1,1,2,0,0,1,0,0,0,0,0,0,0,0,5,1,0,0,0.6,0.0,0.8891709622,11,1,-1,0,-1,1,1,1,2,1,80,3,0.316227766,0.7527635037,-1.0,3.6055512755000003,0.6,0.1,0.1,3,0,9,4,11,1,7,6,1,1,8,0,0,0,0,1,1
5799,14783,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,8,1,0,0,0.3,0.4,-1.0,6,0,-1,0,0,10,1,1,0,1,28,3,0.3741657387,0.6508100483,0.3820994635,2.0,0.1,0.6,0.1,3,1,7,3,11,2,7,6,1,4,5,0,1,1,1,0,0
5800,14784,0,0,1,2,0,0,1,0,0,0,0,0,0,0,0,11,1,0,0,0.5,0.2,-1.0,7,1,-1,0,-1,1,1,1,2,1,104,3,0.39749213829999996,0.4840428913,0.3376388603,1.0,0.3,0.6,0.8,2,2,6,4,11,1,10,2,2,5,6,0,1,0,0,1,0
5801,14785,0,0,2,1,0,0,1,0,0,0,0,0,0,0,0,7,1,0,0,0.9,0.4,0.6950719387000001,7,1,-1,0,-1,11,1,1,2,1,19,3,0.3155946768,0.4478137895,0.3626292873,0.0,0.0,0.9,0.2,1,3,7,3,10,1,3,5,4,1,9,0,1,1,0,0,0
5802,14786,0,0,1,2,0,0,0,0,0,1,0,0,0,0,0,3,0,0,1,0.7,0.2,0.5979130372,11,1,0,8,0,4,1,1,2,1,6,3,0.4,1.0039899739,0.3466987165,3.6055512755000003,0.3,0.7,0.9,0,1,9,3,11,2,11,3,0,2,9,0,1,1,0,0,1
5803,14793,0,0,1,3,0,0,0,0,0,1,0,0,0,0,0,8,1,0,0,0.9,0.4,0.5689903338000001,7,1,-1,0,-1,1,1,1,2,1,64,3,0.316227766,0.6406833903,0.3619392214,3.0,0.8,0.8,0.3,1,2,7,2,11,4,6,3,2,2,11,0,1,0,0,0,0
5804,14796,0,0,1,3,1,0,0,1,0,0,0,0,0,0,0,6,1,0,0,0.7,0.6,1.3932874793,9,0,0,1,1,5,-1,0,0,1,104,2,0.4,1.6064179134,0.3866522986,3.7416573868,0.8,0.5,0.0,1,2,9,4,9,5,4,9,0,4,8,0,0,1,0,1,0
5805,14798,0,6,1,4,0,0,1,0,0,0,0,0,0,0,0,9,1,0,0,0.5,0.6,0.4697073557,10,1,-1,0,1,1,1,1,0,1,31,3,0.423792402,0.6090739482,0.39849717689999997,1.7320508075999999,0.4,0.3,0.1,3,3,6,4,11,2,8,4,1,4,9,0,0,0,0,0,1
5806,14803,0,2,2,0,1,0,1,0,0,0,0,0,0,0,0,11,1,0,0,0.7,0.4,0.8007808689,7,1,-1,0,-1,14,1,1,2,1,104,1,0.3160696126,0.5154633637,0.3556683849,2.0,0.7,0.0,0.6,1,2,7,4,10,3,10,12,2,3,9,0,1,0,0,1,0
5807,14805,0,1,1,6,0,0,1,0,0,0,0,0,0,0,0,10,1,0,0,0.4,0.0,0.5634713835,10,1,-1,0,1,0,1,1,0,1,78,3,0.4,0.8681699190000001,0.3848376281000001,3.4641016150999997,0.1,0.6,0.6,2,1,6,2,6,4,6,6,1,0,4,0,0,1,1,0,0
5808,14808,0,0,2,1,1,0,0,1,0,0,0,0,0,0,0,11,1,0,0,0.3,0.0,-1.0,4,1,-1,0,0,14,1,0,0,1,60,1,0.316227766,0.7084204289,0.34727510710000004,3.6055512755000003,0.9,0.4,0.5,4,0,8,2,8,0,3,2,0,5,4,0,1,0,0,0,0
5809,14817,0,4,1,4,1,0,0,1,0,0,0,0,0,0,0,6,1,0,0,0.7,0.6,1.1171951486,11,0,-1,0,-1,14,1,0,2,1,72,3,0.44721359549999995,1.3315233928,0.40938978979999996,3.7416573868,0.7,0.8,0.6,2,5,9,5,10,5,10,4,1,1,6,0,1,0,0,0,0
5810,14820,0,2,2,1,1,0,1,0,0,0,0,0,0,0,0,9,1,0,0,0.3,0.0,-1.0,6,1,-1,0,-1,14,1,1,2,1,104,1,0.3160696126,0.49736911149999996,0.3556683849,1.7320508075999999,0.4,0.1,0.8,1,3,6,3,5,0,9,9,1,2,7,0,0,1,1,1,0
5811,14825,0,1,1,5,0,0,1,0,0,0,0,0,0,0,0,12,0,0,0,0.1,0.3,-1.0,7,1,1,0,0,0,1,1,0,1,37,2,0.316227766,0.7834945031,0.31144823,3.4641016150999997,0.6,0.9,0.6,3,1,7,2,11,4,11,7,2,3,2,0,1,0,0,0,0
5812,14827,0,1,1,5,1,0,0,1,0,0,0,0,0,0,0,4,1,0,0,0.8,1.1,1.5153382461000002,11,0,1,9,0,15,-1,1,2,1,58,3,0.5477225575,1.5592366749000002,0.4358898944,3.0,0.4,0.0,0.8,0,2,10,4,10,3,9,4,4,4,7,0,1,1,0,0,0
5813,14828,0,0,1,4,0,0,1,0,0,0,0,0,0,0,0,8,1,0,0,0.4,0.2,0.595294045,7,1,-1,0,-1,14,1,1,2,1,68,3,0.4,0.7963890614,0.4074309757,2.8284271247,0.8,0.0,0.8,1,2,9,2,11,1,4,4,1,2,5,0,1,0,0,0,0
5814,14829,0,2,1,5,1,0,0,0,1,0,0,0,0,0,0,4,1,0,0,0.6,0.3,0.6675514961,11,1,-1,0,-1,14,1,0,2,1,82,3,0.316227766,0.7859600909000001,0.36851051549999997,3.6055512755000003,0.4,0.9,0.0,2,3,8,3,12,3,8,7,0,3,11,0,0,0,1,1,0
5815,14831,0,0,1,8,0,0,0,0,0,1,0,0,0,0,0,11,1,0,0,0.7,0.2,0.7057797106999999,7,1,0,8,1,11,1,1,2,0,24,2,0.4898979486,0.9689817437999999,0.4098780306,3.3166247904,0.6,0.1,0.9,2,2,6,4,7,2,11,13,1,5,7,0,0,1,0,0,0
5816,14833,0,2,1,2,1,0,0,1,0,0,0,0,0,0,0,9,1,0,0,0.6,1.0,1.003742995,11,1,-1,1,-1,9,1,1,2,1,61,3,0.44721359549999995,0.9482367281,0.5204805472,3.3166247904,0.2,0.5,0.4,4,1,8,2,11,0,7,9,0,4,11,0,1,0,0,0,0
5817,14834,0,0,1,2,1,0,1,0,0,0,0,0,0,0,0,7,1,0,0,0.3,0.2,-1.0,6,1,-1,0,1,0,1,1,0,1,43,1,0.3994996871,0.4277318616,0.3667424164,0.0,0.5,0.3,0.0,0,2,9,2,9,5,7,9,0,1,10,0,0,1,0,0,0
5818,14835,0,4,2,6,1,0,0,1,0,0,0,0,0,1,1,9,0,0,1,0.9,0.5,1.1494563933,11,1,1,0,0,4,1,0,2,1,84,3,0.316227766,0.8563224995000001,0.3201562119,3.7416573868,0.0,0.3,0.1,4,4,6,3,8,1,7,2,2,2,7,0,0,1,0,1,1
5819,14838,0,7,1,6,0,0,0,0,1,0,0,0,0,0,0,8,1,0,0,0.4,0.6,0.7512489601000001,4,1,-1,8,1,9,1,1,0,1,13,2,0.44721359549999995,1.0923087612,0.4679743583,3.4641016150999997,0.7,0.0,0.0,2,0,8,3,11,3,7,2,0,3,7,0,0,1,0,0,0
5820,14848,0,1,1,5,1,0,1,0,0,0,0,0,0,0,0,4,1,0,0,0.0,0.0,0.6368869601,7,1,-1,0,-1,11,1,1,2,1,19,3,0.3155946768,0.4780880482,0.3626292873,0.0,0.5,0.6,0.6,2,1,10,4,8,3,9,6,2,2,9,0,1,0,0,1,0
5821,14849,0,7,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0.9,0.2,0.5232112384000001,6,1,-1,2,0,1,1,1,0,1,1,0,0.3741657387,0.8626429693000001,0.4189272013000001,3.4641016150999997,0.3,0.6,0.1,2,3,6,3,11,2,6,6,1,5,4,0,1,0,0,1,0
5822,14853,0,2,1,4,0,0,1,0,0,0,0,0,0,0,0,7,0,1,0,0.9,0.4,0.9273618495,7,1,1,0,0,11,1,0,2,1,47,2,0.3741657387,0.992117695,0.3284813541,3.7416573868,0.2,0.6,0.8,2,1,8,2,11,2,9,5,2,4,4,0,1,1,1,1,0
5823,14855,0,0,1,4,0,0,1,0,0,0,0,0,0,0,0,10,0,0,0,0.7,0.2,0.6373774392,6,1,-1,0,0,1,1,0,0,1,10,2,0.316227766,0.7753964595,0.3814446225,3.6055512755000003,0.8,0.4,0.8,2,2,4,3,9,3,12,10,3,3,7,0,0,1,1,1,0
5824,14858,0,3,1,7,1,0,0,0,0,1,0,0,0,0,0,6,0,1,0,0.9,0.3,0.6923691212,6,0,-1,0,1,10,1,1,0,1,28,3,0.3741657387,0.8710447796999999,0.3820994635,3.1622776602,0.1,0.1,0.3,3,1,9,2,9,2,9,4,2,0,9,0,1,0,0,1,0
5825,14860,0,0,1,9,0,0,0,0,0,1,0,0,0,0,0,10,0,1,0,0.6,0.6,0.9216154296,10,1,-1,0,0,11,1,1,0,1,67,2,0.3741657387,0.7454801825,0.36660605560000004,3.4641016150999997,0.7,0.4,0.2,4,1,8,4,8,1,13,10,2,5,6,0,1,0,1,1,1
5826,14864,0,1,1,11,0,0,1,0,0,0,0,0,0,0,0,13,1,0,0,0.0,0.7,1.0335013304,11,1,1,0,0,0,1,1,2,1,87,3,0.316227766,0.7326364707999999,0.2944486373,3.4641016150999997,0.7,0.0,0.2,3,2,7,5,9,3,10,4,1,3,6,0,1,1,1,0,0
5827,14872,0,3,1,3,0,3,0,1,0,0,0,0,0,0,0,2,1,0,0,0.6,0.2,0.4937104415,7,1,-1,0,-1,1,1,1,2,1,85,3,0.3741657387,0.6896819245,0.39749213829999996,2.6457513111,0.6,0.3,0.2,2,2,8,1,10,4,5,6,2,3,6,0,1,1,0,0,0
5828,14873,0,0,2,0,1,-1,1,0,0,0,0,0,0,0,0,8,1,0,0,0.9,1.3,1.5710267343000002,10,0,0,0,1,10,-1,1,2,1,83,2,0.4084115571,0.6760360888,0.3413209633,2.0,0.8,0.9,0.6,2,4,8,2,9,2,5,6,1,5,6,1,1,1,1,0,0
5829,14877,0,1,2,2,0,0,0,0,0,1,0,0,0,0,0,6,1,0,0,0.6,0.1,0.5291502621999999,10,0,-1,0,1,10,1,1,0,1,83,2,0.4242640687,0.940425875,0.4185689907,3.0,0.3,0.5,0.5,0,2,9,3,11,2,6,6,1,5,8,0,1,0,0,0,0
5830,14881,0,1,1,8,0,1,1,0,0,0,0,0,0,0,0,4,0,1,0,0.9,0.5,0.7591113225,5,1,1,0,1,1,1,1,2,1,38,3,0.316227766,0.7006490497,0.299165506,3.4641016150999997,0.4,0.2,0.7,3,3,8,3,9,2,4,6,0,2,3,0,0,0,0,1,0
5831,14883,0,1,2,1,1,0,0,1,0,0,0,0,0,0,0,3,1,0,0,0.8,0.2,0.5830951895,11,1,-1,0,-1,1,1,1,0,1,52,3,0.3741657387,0.7016951140000001,0.3598610843,3.4641016150999997,0.0,0.8,0.4,2,1,9,5,8,4,3,6,1,3,8,0,1,1,0,1,0
5832,14892,0,0,3,6,1,0,0,1,0,0,0,0,0,0,0,8,1,0,0,0.2,0.2,-1.0,7,1,-1,0,-1,0,1,1,2,1,86,3,0.399374511,0.717980409,0.4062019202,2.2360679775,0.6,0.0,0.7,1,2,8,3,9,3,7,4,1,6,9,0,1,0,0,0,0
5833,14893,0,2,1,4,1,0,0,1,0,0,0,1,0,0,1,3,0,0,1,0.6,0.3,0.68556546,5,1,1,0,0,7,1,1,2,1,79,3,0.3872983346,0.9053217318000001,0.3287856445,3.7416573868,0.0,0.7,0.6,3,1,7,3,6,3,5,5,2,4,5,1,0,1,1,0,0
5834,14894,0,1,1,3,0,0,1,0,0,0,0,0,0,0,0,10,0,0,0,0.8,0.2,0.6461423992,7,1,-1,0,-1,11,1,1,2,1,11,2,0.316227766,0.6859420740000001,0.3687817783,3.4641016150999997,0.7,0.6,0.8,2,4,6,3,11,3,14,3,4,4,12,0,1,0,0,1,0
5835,14896,0,0,1,6,1,0,0,1,0,0,0,0,0,0,0,5,1,0,0,0.8,0.2,0.6466258578,6,1,-1,0,0,14,1,1,0,1,82,3,0.316227766,0.7105462920000001,0.3885871846,3.1622776602,0.4,0.3,0.7,1,2,7,4,7,4,8,3,0,3,7,0,0,0,0,1,0
5836,14902,0,0,1,4,0,0,1,0,0,0,0,0,0,0,0,10,0,0,0,0.3,0.2,-1.0,7,1,-1,0,-1,0,1,1,2,1,87,3,0.316227766,0.7550368061,0.3615245497,3.4641016150999997,0.2,0.5,0.6,0,3,6,3,9,4,21,5,2,5,8,0,0,0,0,0,0
5837,14903,0,0,2,5,1,6,0,1,0,0,0,0,0,0,0,3,0,0,1,0.5,0.6,1.3240562677,5,0,0,9,0,8,-1,1,2,1,104,3,0.44721359549999995,1.9549576732,0.399374511,3.6055512755000003,0.0,0.6,0.9,4,0,6,5,9,3,7,7,3,4,6,0,1,1,0,0,0
5838,14905,0,0,1,2,1,0,0,0,1,0,0,0,0,0,0,11,1,0,0,0.7,0.4,0.6051859218,11,1,-1,0,-1,14,1,1,2,1,49,3,0.4,0.7686792365,0.36851051549999997,3.4641016150999997,0.7,0.7,0.3,3,3,9,2,7,2,10,3,0,1,8,0,0,1,0,1,0
5839,14906,0,0,1,6,1,0,1,0,0,0,0,0,0,0,0,10,1,0,0,0.2,0.0,0.8377798040000001,6,1,-1,0,1,0,1,1,0,1,87,3,0.316227766,0.6793135816,0.3615245497,3.1622776602,0.5,0.9,0.0,2,1,9,2,8,2,7,2,1,5,15,0,1,0,1,0,0
5840,14910,1,1,1,8,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0.4,0.0,1.1467344941,10,1,-1,0,1,7,1,1,0,1,92,3,0.3741657387,0.7365179412,0.3926830783,3.3166247904,0.1,0.4,0.5,2,0,9,2,9,1,11,10,1,4,13,0,1,1,0,0,0
5841,14914,0,5,1,6,1,6,0,0,1,0,0,0,0,0,0,11,1,0,0,0.8,0.6,1.4413535305,6,1,-1,0,0,4,1,1,0,1,48,1,0.316227766,0.6347381838,0.39433488310000003,3.3166247904,0.1,0.1,0.8,1,1,8,4,8,3,11,3,2,1,6,0,0,1,1,1,0
5842,14915,0,3,1,9,1,0,0,1,0,0,0,0,0,0,0,9,1,0,0,0.1,0.2,-1.0,7,1,0,0,1,10,1,1,2,1,28,3,0.3741657387,0.8391135622,0.3248076354,3.0,0.2,0.3,0.4,2,1,6,3,8,2,10,10,3,2,7,1,1,0,0,1,1
5843,14918,0,7,1,5,0,6,0,0,1,0,0,0,0,0,0,8,1,0,0,0.2,0.3,-1.0,6,1,-1,2,1,11,1,1,0,1,14,0,0.3741657387,0.6991878404999999,0.4302324953,3.1622776602,0.4,0.6,0.2,4,2,8,3,12,2,13,10,1,2,6,0,0,1,0,0,0
5844,14919,0,0,2,0,0,-1,0,1,0,0,0,0,0,0,0,10,0,0,0,0.1,0.2,-1.0,7,1,0,0,1,1,-1,1,2,1,74,3,0.4,0.7701024940000001,0.3212475681,3.3166247904,0.9,0.7,0.0,4,2,8,5,11,3,10,4,2,2,8,0,0,1,0,0,0
5845,14922,0,1,3,6,0,0,1,0,0,0,0,0,0,0,0,9,0,1,0,0.7,0.4,0.8944271909999999,7,1,1,0,1,0,1,1,2,1,87,3,0.316227766,0.7492282531000001,0.2944486373,3.6055512755000003,0.6,0.5,0.6,3,1,8,5,10,3,12,5,3,1,6,0,0,1,0,0,0
5846,14924,0,4,1,2,0,0,1,0,0,0,0,0,0,0,0,7,1,0,0,0.7,0.5,1.0111874208,11,1,-1,0,-1,0,1,1,0,1,98,3,0.4,0.800296949,0.39749213829999996,3.1622776602,0.9,0.2,0.4,2,2,10,3,8,3,14,4,2,2,8,1,0,0,0,0,0
5847,14929,0,1,1,2,0,4,1,0,0,0,0,0,0,0,0,5,1,0,0,0.6,0.5,0.8100925873,11,1,1,0,0,11,1,1,2,1,7,3,0.4242640687,0.7067852959,0.3542597917,2.8284271247,0.6,0.6,0.4,5,3,7,4,11,3,11,7,3,5,12,0,1,0,1,0,0
5848,14930,0,1,3,4,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0.7,0.2,0.5562148865,5,1,0,2,0,0,0,1,1,1,104,2,0.3741657387,0.8270354305,0.3601388621,3.4641016150999997,0.1,0.1,0.8,2,1,6,3,5,3,6,2,3,2,5,0,1,0,1,0,0
5849,14931,0,3,2,2,1,0,0,1,0,0,0,0,0,0,0,3,0,1,0,0.8,0.6,0.9650129533,7,1,-1,0,-1,14,1,0,2,1,82,3,0.316227766,0.8292521275,-1.0,3.7416573868,0.3,0.8,0.1,3,3,7,4,9,0,11,8,1,4,8,0,1,0,0,0,0
5850,14935,0,2,1,10,0,0,0,0,1,0,0,0,0,0,0,7,1,0,0,0.6,0.2,0.561248608,11,1,-1,0,-1,0,1,1,0,1,66,3,0.3998749805,0.755024492,0.3817066937,3.1622776602,0.4,0.5,0.7,4,2,7,4,11,3,10,4,0,2,7,1,0,1,1,0,0
5851,14938,0,0,1,3,1,0,0,0,1,0,0,0,0,0,0,5,0,0,1,0.9,0.6,0.8488963423,11,1,-1,0,-1,14,1,1,2,1,68,3,0.44721359549999995,0.9369040806000001,0.40865633479999997,3.3166247904,0.1,0.2,0.8,2,1,10,3,11,1,10,10,0,4,6,0,1,0,0,0,0
5852,14944,0,3,1,5,1,1,1,0,0,0,0,0,0,0,0,3,1,0,0,0.9,0.2,0.44158804329999995,7,1,-1,0,-1,11,1,1,2,1,19,3,0.3155946768,0.5221538357,0.3626292873,1.4142135624,0.2,0.1,0.0,1,2,9,5,10,3,10,3,0,1,7,0,1,0,0,0,0
5853,14945,0,7,1,4,0,0,0,0,0,1,0,0,0,0,0,7,1,0,0,0.3,0.0,1.7718281518999999,4,1,-1,0,1,0,1,0,0,1,78,3,0.4,0.8648078179,0.3848376281000001,3.6055512755000003,0.4,0.1,0.8,1,1,8,5,10,1,9,9,2,3,5,0,1,1,1,1,0
5854,14946,0,0,1,10,0,0,1,0,0,0,0,0,0,0,0,3,0,1,0,0.9,0.4,0.7992183681999999,11,0,0,0,1,15,1,1,2,1,5,2,0.4242640687,0.5605118675999999,0.32557641190000003,0.0,0.5,0.2,0.7,3,3,7,3,7,3,13,5,1,2,5,0,0,0,1,0,0
5855,14947,0,0,2,6,0,0,1,0,0,0,0,0,0,0,0,3,0,0,1,0.7,0.5,0.6914658343000001,6,1,-1,0,1,11,1,1,0,1,104,1,0.423792402,0.37587363799999995,0.3867815921,0.0,0.7,0.5,0.3,0,3,9,2,10,0,10,9,2,1,9,0,1,0,1,0,1
5856,14950,1,0,1,5,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0.8,0.9,1.1478240283,11,0,-1,0,-1,1,1,1,1,1,31,3,0.4242640687,0.8630500402,0.40348482,3.1622776602,0.9,0.1,0.2,3,1,8,2,11,2,9,5,2,3,5,0,0,1,0,0,0
5857,14951,0,2,2,8,1,0,0,0,0,1,0,0,0,0,0,13,0,1,0,0.9,1.1,1.5578430601,9,1,1,0,1,0,1,1,2,1,87,3,0.316227766,0.6934664095,0.2944486373,3.1622776602,0.5,0.1,0.8,4,2,8,4,7,3,10,2,1,3,5,0,0,1,0,0,0
5858,14952,0,1,3,1,1,0,1,0,0,0,0,0,0,0,0,4,0,1,0,0.9,0.2,0.5460082417000001,10,1,-1,0,0,11,1,1,0,1,16,3,0.3741657387,0.7495315341,0.3887158345,3.4641016150999997,0.8,0.3,0.2,3,1,6,3,5,3,5,7,3,1,6,0,1,0,0,0,0
5859,14957,1,2,1,3,1,0,0,1,0,0,0,0,0,0,0,5,1,0,0,0.9,0.3,0.5782516753,7,1,-1,0,-1,1,1,1,2,1,104,2,0.4242640687,0.9775369622,0.41412558479999995,3.6055512755000003,0.7,0.4,0.8,2,2,8,4,11,3,6,5,4,6,11,0,0,1,1,1,0
5860,14960,0,0,1,7,1,0,0,1,0,0,0,0,0,0,0,12,1,0,0,0.7,0.5,0.7668930825,11,0,-1,1,-1,3,1,1,2,1,104,3,0.4242640687,1.0165164953,0.39849717689999997,3.6055512755000003,0.5,0.5,0.9,1,3,8,4,9,3,11,8,0,5,6,0,1,1,0,1,0
5861,14961,0,0,1,5,1,0,1,0,0,0,0,0,0,0,0,4,1,0,0,0.8,0.1,0.4596194078,7,1,0,0,1,11,1,1,3,1,7,3,0.4242640687,0.6393275134,0.3542597917,2.2360679775,0.2,0.3,0.9,3,3,8,3,10,4,8,5,7,2,8,0,0,0,0,0,0
5862,14962,0,2,3,5,1,0,0,1,0,0,0,0,0,0,0,5,0,0,1,0.9,0.2,0.6046693311,7,1,1,0,0,0,1,0,2,1,34,2,0.4,0.8924268148000001,-1.0,3.7416573868,0.7,0.1,0.8,2,2,5,1,8,6,5,3,4,1,7,0,1,1,1,1,1
5863,14964,0,0,1,3,1,0,0,1,0,0,0,0,0,0,0,7,1,0,0,0.8,1.5,1.4282856857,9,1,1,0,0,0,1,0,2,1,46,3,1.2649110640999999,0.8829187134,0.30033314839999997,3.6055512755000003,0.1,0.5,0.0,3,1,6,4,10,3,3,5,2,5,10,0,1,0,1,1,1
5864,14976,0,2,4,9,1,0,1,0,0,0,0,0,0,0,0,3,1,0,0,0.9,0.2,0.5973901573,7,1,0,0,1,1,1,1,2,1,38,3,0.316227766,0.7050877678,0.299165506,3.3166247904,0.0,0.4,0.2,3,0,9,2,9,3,9,4,1,2,6,0,1,0,0,0,1
5865,14978,0,1,1,4,0,2,1,0,0,0,0,0,0,0,0,12,1,0,0,0.1,0.3,-1.0,5,1,0,0,0,11,1,1,0,1,104,2,0.4469899328,0.6555232595,0.3420526275,2.0,0.5,0.0,0.5,2,2,6,3,11,3,6,1,1,3,5,0,0,1,0,0,0
5866,14979,0,7,3,4,0,0,0,0,0,1,0,0,0,0,0,2,1,0,0,0.3,0.0,0.8003905297,0,1,-1,0,1,11,1,1,0,1,67,2,0.3741657387,0.6512384895000001,0.36660605560000004,3.0,0.3,0.6,0.7,4,1,6,1,10,2,6,6,1,6,9,0,0,0,0,0,0
5867,14980,0,3,1,4,0,0,1,0,0,0,0,0,0,0,0,7,0,1,0,0.4,0.5,0.87535707,11,0,1,0,0,11,1,0,1,1,3,2,0.4242640687,1.2686297677,0.37894590640000003,3.7416573868,0.9,0.0,0.8,3,2,10,5,9,1,6,3,1,3,12,0,1,0,0,1,0
5868,14983,0,1,1,2,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0.7,0.4,0.4630064794,4,1,-1,0,0,1,1,1,0,1,74,2,0.3741657387,0.8099051062,0.37161808350000003,3.6055512755000003,0.3,0.8,0.0,2,1,7,2,9,2,8,2,1,3,11,0,1,1,0,0,0
5869,14985,0,2,1,5,0,0,0,0,1,0,0,0,0,0,0,13,1,0,0,0.6,0.4,0.7458216945,11,1,1,0,1,11,0,1,2,1,7,3,0.4242640687,0.6386808461,0.3542597917,2.2360679775,0.7,0.1,0.0,1,4,8,3,10,4,11,6,1,2,11,0,1,0,1,0,0
5870,14989,0,0,1,3,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0.5,0.3,0.5787918450999999,7,1,-1,0,-1,7,1,1,2,1,92,3,0.3741657387,0.6440124736,0.3926830783,2.6457513111,0.5,0.3,0.4,4,4,7,2,11,3,15,4,4,2,10,0,1,0,0,0,0
5871,14992,0,5,1,6,0,0,0,0,1,0,0,0,0,0,0,2,1,0,0,0.9,1.6,1.6678953803999998,11,0,1,8,1,9,1,1,2,1,13,3,0.44721359549999995,0.9593278465999999,0.39912404090000003,3.1622776602,0.8,0.1,0.6,1,3,8,1,9,1,8,1,2,3,6,0,1,0,0,0,0
5872,14998,0,0,2,3,1,0,1,0,0,0,0,0,0,0,0,13,1,0,0,0.6,0.2,0.6046693311,7,1,0,0,0,1,1,1,2,1,10,2,0.316227766,0.5235763855,0.3146426545,1.0,0.1,0.3,0.8,1,2,6,2,11,3,13,4,0,6,7,0,0,0,0,0,0
5873,15000,0,1,1,3,1,0,1,0,0,0,0,0,0,0,0,10,1,0,0,0.8,0.2,0.55,7,1,-1,0,-1,4,0,1,2,1,9,2,0.316227766,0.668150896,0.39433488310000003,3.3166247904,0.3,0.1,0.0,1,4,10,5,7,3,8,3,0,4,6,0,0,1,0,0,0
5874,15006,0,5,2,3,0,0,0,0,1,0,0,0,0,0,0,10,1,0,0,0.9,1.2,1.2157816416,11,1,1,1,0,17,1,0,2,1,104,1,0.4,1.2254574117,0.3271085447,3.6055512755000003,0.2,0.1,0.1,2,1,6,5,10,4,5,8,1,3,10,0,0,0,0,0,0
5875,15007,0,0,1,4,1,0,0,0,0,1,0,0,0,0,0,7,0,1,0,0.9,0.2,0.5550900828,7,1,0,0,1,1,1,1,1,0,85,3,0.3741657387,0.6982859771,0.3435112807,2.6457513111,0.4,0.1,0.8,2,2,7,4,7,3,6,3,0,1,9,0,1,0,0,1,0
